current_a,current_ma,power_w,trend_direction,trend_percent_change,signal_quality,recommendation_type,severity,estimated_savings_kwh_per_day,energy_wasted_kwh_per_day
0.3813,381.3,87.7,stable,2.62,fair,efficient_usage,low,0.0,0.0
1.0901,1090.1,250.72,stable,-3.14,strong,efficient_usage,low,0.0,0.0
1.0548,1054.8,242.6,stable,-3.37,strong,efficient_usage,low,0.0,0.0
1.598,1598.0,367.54,stable,7.53,strong,efficient_usage,low,0.0,0.0
1.4916,1491.6,343.07,stable,-3.94,strong,efficient_usage,low,0.0,0.0
0.0762,76.2,17.53,stable,5.98,fair,efficient_usage,low,0.0,0.0
1.4739,1473.9,339.0,stable,-5.41,strong,efficient_usage,low,0.0,0.0
0.7368,736.8,169.46,falling,-3.8,strong,efficient_usage,low,0.0,0.0
1.0265,1026.5,236.09,stable,-6.45,strong,efficient_usage,low,0.0,0.0
1.0418,1041.8,239.61,stable,-4.52,strong,efficient_usage,low,0.0,0.0
0.724,724.0,166.52,stable,-0.27,strong,efficient_usage,low,0.0,0.0
1.3247,1324.7,304.68,falling,6.38,strong,efficient_usage,low,0.0,0.0
0.8002,800.2,184.05,stable,4.71,strong,efficient_usage,low,0.0,0.0
0.5122,512.2,117.81,stable,-4.04,strong,efficient_usage,low,0.0,0.0
1.0244,1024.4,235.61,falling,6.75,fair,efficient_usage,low,0.0,0.0
0.6847,684.7,157.48,stable,0.45,strong,efficient_usage,low,0.0,0.0
0.8202,820.2,188.65,stable,-4.5,strong,efficient_usage,low,0.0,0.0
0.4103,410.3,94.37,rising,2.9,strong,efficient_usage,low,0.0,0.0
1.0467,1046.7,240.74,stable,-2.41,strong,efficient_usage,low,0.0,0.0
1.2895,1289.5,296.59,stable,-2.6,strong,efficient_usage,low,0.0,0.0
1.6752,1675.2,385.3,falling,7.72,fair,efficient_usage,low,0.0,0.0
1.6044,1604.4,369.01,falling,6.71,strong,efficient_usage,low,0.0,0.0
1.3131,1313.1,302.01,stable,-1.58,strong,efficient_usage,low,0.0,0.0
0.9878,987.8,227.19,falling,-7.4,strong,efficient_usage,low,0.0,0.0
0.5529,552.9,127.17,stable,1.57,strong,efficient_usage,low,0.0,0.0
0.2524,252.4,58.05,stable,-5.11,strong,efficient_usage,low,0.0,0.0
0.308,308.0,70.84,stable,7.48,strong,efficient_usage,low,0.0,0.0
0.0642,64.2,14.77,stable,6.74,fair,efficient_usage,low,0.0,0.0
0.78,780.0,179.4,stable,5.94,fair,efficient_usage,low,0.0,0.0
1.0817,1081.7,248.79,falling,3.14,fair,efficient_usage,low,0.0,0.0
1.3974,1397.4,321.4,stable,5.83,strong,efficient_usage,low,0.0,0.0
0.9949,994.9,228.83,falling,-0.35,strong,efficient_usage,low,0.0,0.0
0.8169,816.9,187.89,falling,2.43,strong,efficient_usage,low,0.0,0.0
1.3225,1322.5,304.18,rising,2.12,strong,efficient_usage,low,0.0,0.0
0.6197,619.7,142.53,stable,5.72,strong,efficient_usage,low,0.0,0.0
1.6207,1620.7,372.76,stable,-5.85,strong,efficient_usage,low,0.0,0.0
0.5269,526.9,121.19,stable,-5.92,strong,efficient_usage,low,0.0,0.0
0.0532,53.2,12.24,stable,-5.71,strong,efficient_usage,low,0.0,0.0
1.5117,1511.7,347.69,stable,3.07,strong,efficient_usage,low,0.0,0.0
0.1133,113.3,26.06,stable,-6.58,strong,efficient_usage,low,0.0,0.0
0.4539,453.9,104.4,stable,4.19,strong,efficient_usage,low,0.0,0.0
0.9738,973.8,223.97,stable,4.57,strong,efficient_usage,low,0.0,0.0
0.8252,825.2,189.8,stable,0.81,strong,efficient_usage,low,0.0,0.0
1.3751,1375.1,316.27,rising,2.03,strong,efficient_usage,low,0.0,0.0
0.5075,507.5,116.72,stable,6.33,strong,efficient_usage,low,0.0,0.0
0.4747,474.7,109.18,stable,-6.08,strong,efficient_usage,low,0.0,0.0
1.3536,1353.6,311.33,stable,1.58,strong,efficient_usage,low,0.0,0.0
0.3133,313.3,72.06,stable,-4.81,strong,efficient_usage,low,0.0,0.0
0.6931,693.1,159.41,stable,-2.51,strong,efficient_usage,low,0.0,0.0
0.5188,518.8,119.32,rising,-3.35,strong,efficient_usage,low,0.0,0.0
0.5637,563.7,129.65,stable,5.29,strong,efficient_usage,low,0.0,0.0
1.4761,1476.1,339.5,stable,-5.33,strong,efficient_usage,low,0.0,0.0
1.5679,1567.9,360.62,stable,-7.33,strong,efficient_usage,low,0.0,0.0
0.8939,893.9,205.6,stable,0.1,strong,efficient_usage,low,0.0,0.0
1.0241,1024.1,235.54,stable,5.22,strong,efficient_usage,low,0.0,0.0
1.6094,1609.4,370.16,stable,4.55,strong,efficient_usage,low,0.0,0.0
0.1683,168.3,38.71,rising,3.78,strong,efficient_usage,low,0.0,0.0
0.1392,139.2,32.02,stable,7.37,strong,efficient_usage,low,0.0,0.0
1.3985,1398.5,321.66,stable,-5.22,fair,efficient_usage,low,0.0,0.0
0.9002,900.2,207.05,stable,2.68,strong,efficient_usage,low,0.0,0.0
0.2874,287.4,66.1,stable,6.87,strong,efficient_usage,low,0.0,0.0
0.4668,466.8,107.36,stable,-2.15,fair,efficient_usage,low,0.0,0.0
0.4015,401.5,92.34,stable,-0.58,strong,efficient_usage,low,0.0,0.0
0.7531,753.1,173.21,stable,-4.46,strong,efficient_usage,low,0.0,0.0
1.6546,1654.6,380.56,stable,5.51,strong,efficient_usage,low,0.0,0.0
1.4356,1435.6,330.19,stable,4.53,strong,efficient_usage,low,0.0,0.0
0.2843,284.3,65.39,stable,-3.39,strong,efficient_usage,low,0.0,0.0
1.3535,1353.5,311.31,stable,5.66,strong,efficient_usage,low,0.0,0.0
0.3904,390.4,89.79,stable,7.24,strong,efficient_usage,low,0.0,0.0
1.6015,1601.5,368.34,stable,-7.52,strong,efficient_usage,low,0.0,0.0
1.3095,1309.5,301.19,stable,2.13,strong,efficient_usage,low,0.0,0.0
1.6539,1653.9,380.4,stable,2.23,strong,efficient_usage,low,0.0,0.0
0.2743,274.3,63.09,stable,4.06,strong,efficient_usage,low,0.0,0.0
0.9401,940.1,216.22,stable,-0.29,fair,efficient_usage,low,0.0,0.0
0.7866,786.6,180.92,stable,2.97,strong,efficient_usage,low,0.0,0.0
1.6562,1656.2,380.93,stable,4.39,strong,efficient_usage,low,0.0,0.0
1.1022,1102.2,253.51,stable,6.83,strong,efficient_usage,low,0.0,0.0
0.7308,730.8,168.08,rising,1.15,strong,efficient_usage,low,0.0,0.0
0.6736,673.6,154.93,stable,-5.54,strong,efficient_usage,low,0.0,0.0
1.3599,1359.9,312.78,stable,2.16,strong,efficient_usage,low,0.0,0.0
1.6314,1631.4,375.22,stable,-7.28,strong,efficient_usage,low,0.0,0.0
0.2778,277.8,63.89,rising,4.01,fair,efficient_usage,low,0.0,0.0
0.4345,434.5,99.94,stable,2.07,strong,efficient_usage,low,0.0,0.0
0.733,733.0,168.59,stable,1.11,strong,efficient_usage,low,0.0,0.0
0.0684,68.4,15.73,stable,3.07,strong,efficient_usage,low,0.0,0.0
1.1026,1102.6,253.6,rising,-0.38,strong,efficient_usage,low,0.0,0.0
1.0083,1008.3,231.91,stable,-2.85,strong,efficient_usage,low,0.0,0.0
1.6771,1677.1,385.73,stable,-4.98,strong,efficient_usage,low,0.0,0.0
0.3445,344.5,79.23,stable,2.99,strong,efficient_usage,low,0.0,0.0
0.7436,743.6,171.03,stable,1.52,strong,efficient_usage,low,0.0,0.0
1.1521,1152.1,264.98,stable,-5.13,strong,efficient_usage,low,0.0,0.0
0.1862,186.2,42.83,stable,-2.92,strong,efficient_usage,low,0.0,0.0
0.4637,463.7,106.65,stable,6.92,strong,efficient_usage,low,0.0,0.0
0.1677,167.7,38.57,rising,0.32,strong,efficient_usage,low,0.0,0.0
0.2405,240.5,55.31,stable,-0.89,strong,efficient_usage,low,0.0,0.0
1.2188,1218.8,280.32,stable,5.04,strong,efficient_usage,low,0.0,0.0
1.4482,1448.2,333.09,stable,0.45,strong,efficient_usage,low,0.0,0.0
1.3431,1343.1,308.91,rising,-1.21,strong,efficient_usage,low,0.0,0.0
1.018,1018.0,234.14,stable,-4.4,strong,efficient_usage,low,0.0,0.0
0.6747,674.7,155.18,stable,-2.12,fair,efficient_usage,low,0.0,0.0
0.838,838.0,192.74,rising,-0.0,strong,efficient_usage,low,0.0,0.0
1.4416,1441.6,331.57,stable,-2.21,strong,efficient_usage,low,0.0,0.0
0.2245,224.5,51.63,stable,-6.16,fair,efficient_usage,low,0.0,0.0
0.8125,812.5,186.88,stable,-7.31,strong,efficient_usage,low,0.0,0.0
0.9443,944.3,217.19,stable,5.38,strong,efficient_usage,low,0.0,0.0
0.737,737.0,169.51,stable,2.66,strong,efficient_usage,low,0.0,0.0
0.5603,560.3,128.87,falling,3.2,fair,efficient_usage,low,0.0,0.0
0.1943,194.3,44.69,stable,2.68,strong,efficient_usage,low,0.0,0.0
0.8286,828.6,190.58,stable,0.63,strong,efficient_usage,low,0.0,0.0
0.4795,479.5,110.28,rising,-0.25,strong,efficient_usage,low,0.0,0.0
0.8523,852.3,196.03,stable,6.97,strong,efficient_usage,low,0.0,0.0
1.4345,1434.5,329.94,stable,-5.45,fair,efficient_usage,low,0.0,0.0
0.4524,452.4,104.05,stable,-7.39,strong,efficient_usage,low,0.0,0.0
0.2376,237.6,54.65,stable,-0.73,strong,efficient_usage,low,0.0,0.0
1.2232,1223.2,281.34,stable,6.77,strong,efficient_usage,low,0.0,0.0
0.3649,364.9,83.93,stable,-6.97,strong,efficient_usage,low,0.0,0.0
0.4557,455.7,104.81,stable,5.2,strong,efficient_usage,low,0.0,0.0
0.1186,118.6,27.28,stable,-6.14,strong,efficient_usage,low,0.0,0.0
1.5276,1527.6,351.35,rising,2.25,strong,efficient_usage,low,0.0,0.0
0.5792,579.2,133.22,falling,-5.65,strong,efficient_usage,low,0.0,0.0
0.5999,599.9,137.98,stable,-2.03,strong,efficient_usage,low,0.0,0.0
0.2747,274.7,63.18,stable,-2.35,strong,efficient_usage,low,0.0,0.0
1.1005,1100.5,253.12,stable,1.41,fair,efficient_usage,low,0.0,0.0
0.1741,174.1,40.04,stable,-7.73,strong,efficient_usage,low,0.0,0.0
0.4297,429.7,98.83,stable,-0.96,fair,efficient_usage,low,0.0,0.0
0.1524,152.4,35.05,stable,0.15,fair,efficient_usage,low,0.0,0.0
1.6042,1604.2,368.97,stable,3.36,strong,efficient_usage,low,0.0,0.0
0.6597,659.7,151.73,stable,-0.75,fair,efficient_usage,low,0.0,0.0
1.5477,1547.7,355.97,falling,7.42,strong,efficient_usage,low,0.0,0.0
0.9102,910.2,209.35,stable,-4.05,strong,efficient_usage,low,0.0,0.0
1.0077,1007.7,231.77,stable,-4.88,strong,efficient_usage,low,0.0,0.0
1.6855,1685.5,387.67,stable,2.13,strong,efficient_usage,low,0.0,0.0
0.4993,499.3,114.84,stable,-5.04,strong,efficient_usage,low,0.0,0.0
0.331,331.0,76.13,stable,-2.02,strong,efficient_usage,low,0.0,0.0
0.493,493.0,113.39,stable,7.67,fair,efficient_usage,low,0.0,0.0
0.4563,456.3,104.95,stable,-3.45,strong,efficient_usage,low,0.0,0.0
1.1657,1165.7,268.11,stable,-6.61,strong,efficient_usage,low,0.0,0.0
0.3413,341.3,78.5,falling,7.48,fair,efficient_usage,low,0.0,0.0
0.3044,304.4,70.01,falling,2.7,strong,efficient_usage,low,0.0,0.0
0.0989,98.9,22.75,stable,-2.35,strong,efficient_usage,low,0.0,0.0
0.6822,682.2,156.91,stable,3.1,strong,efficient_usage,low,0.0,0.0
1.547,1547.0,355.81,stable,5.97,strong,efficient_usage,low,0.0,0.0
0.5012,501.2,115.28,stable,2.7,strong,efficient_usage,low,0.0,0.0
0.4354,435.4,100.14,stable,6.04,fair,efficient_usage,low,0.0,0.0
0.2188,218.8,50.32,stable,0.48,strong,efficient_usage,low,0.0,0.0
0.5531,553.1,127.21,stable,-3.41,fair,efficient_usage,low,0.0,0.0
0.4857,485.7,111.71,stable,-4.65,strong,efficient_usage,low,0.0,0.0
0.5179,517.9,119.12,stable,7.16,strong,efficient_usage,low,0.0,0.0
0.3276,327.6,75.35,stable,2.31,strong,efficient_usage,low,0.0,0.0
0.4336,433.6,99.73,stable,0.52,strong,efficient_usage,low,0.0,0.0
0.3804,380.4,87.49,stable,1.18,strong,efficient_usage,low,0.0,0.0
1.6493,1649.3,379.34,stable,-7.76,strong,efficient_usage,low,0.0,0.0
0.8247,824.7,189.68,stable,-0.24,strong,efficient_usage,low,0.0,0.0
0.358,358.0,82.34,stable,2.11,strong,efficient_usage,low,0.0,0.0
0.4104,410.4,94.39,stable,-0.85,fair,efficient_usage,low,0.0,0.0
1.4948,1494.8,343.8,stable,-0.74,fair,efficient_usage,low,0.0,0.0
1.3997,1399.7,321.93,stable,0.05,strong,efficient_usage,low,0.0,0.0
0.4949,494.9,113.83,stable,3.14,strong,efficient_usage,low,0.0,0.0
1.3093,1309.3,301.14,stable,0.58,strong,efficient_usage,low,0.0,0.0
0.8213,821.3,188.9,stable,1.42,strong,efficient_usage,low,0.0,0.0
0.6722,672.2,154.61,stable,5.31,strong,efficient_usage,low,0.0,0.0
1.2229,1222.9,281.27,stable,6.81,strong,efficient_usage,low,0.0,0.0
1.2908,1290.8,296.88,stable,-0.84,strong,efficient_usage,low,0.0,0.0
1.3604,1360.4,312.89,rising,2.14,fair,efficient_usage,low,0.0,0.0
1.3388,1338.8,307.92,rising,-2.39,strong,efficient_usage,low,0.0,0.0
1.1051,1105.1,254.17,rising,-3.34,strong,efficient_usage,low,0.0,0.0
0.4419,441.9,101.64,rising,-0.39,strong,efficient_usage,low,0.0,0.0
0.6495,649.5,149.38,stable,0.22,strong,efficient_usage,low,0.0,0.0
1.3601,1360.1,312.82,rising,-0.92,strong,efficient_usage,low,0.0,0.0
0.2662,266.2,61.23,stable,4.51,strong,efficient_usage,low,0.0,0.0
1.245,1245.0,286.35,stable,3.67,strong,efficient_usage,low,0.0,0.0
0.0823,82.3,18.93,falling,-4.68,strong,efficient_usage,low,0.0,0.0
0.436,436.0,100.28,falling,3.61,strong,efficient_usage,low,0.0,0.0
0.4122,412.2,94.81,stable,5.63,strong,efficient_usage,low,0.0,0.0
0.2081,208.1,47.86,stable,7.75,strong,efficient_usage,low,0.0,0.0
0.4806,480.6,110.54,rising,0.56,strong,efficient_usage,low,0.0,0.0
0.2678,267.8,61.59,stable,-0.95,strong,efficient_usage,low,0.0,0.0
1.5172,1517.2,348.96,stable,3.15,fair,efficient_usage,low,0.0,0.0
0.9505,950.5,218.62,rising,-0.74,strong,efficient_usage,low,0.0,0.0
0.345,345.0,79.35,stable,-7.65,strong,efficient_usage,low,0.0,0.0
0.5856,585.6,134.69,stable,7.89,strong,efficient_usage,low,0.0,0.0
1.066,1066.0,245.18,stable,5.04,strong,efficient_usage,low,0.0,0.0
1.0059,1005.9,231.36,rising,-3.02,fair,efficient_usage,low,0.0,0.0
0.1181,118.1,27.16,stable,4.77,strong,efficient_usage,low,0.0,0.0
1.6358,1635.8,376.23,stable,1.37,strong,efficient_usage,low,0.0,0.0
0.7731,773.1,177.81,stable,-2.63,strong,efficient_usage,low,0.0,0.0
1.6348,1634.8,376.0,stable,-3.68,strong,efficient_usage,low,0.0,0.0
1.1766,1176.6,270.62,stable,2.92,fair,efficient_usage,low,0.0,0.0
0.6481,648.1,149.06,stable,-7.85,fair,efficient_usage,low,0.0,0.0
0.2097,209.7,48.23,stable,3.27,strong,efficient_usage,low,0.0,0.0
0.9667,966.7,222.34,stable,5.38,strong,efficient_usage,low,0.0,0.0
0.7452,745.2,171.4,stable,1.55,strong,efficient_usage,low,0.0,0.0
1.2379,1237.9,284.72,stable,7.88,strong,efficient_usage,low,0.0,0.0
0.0657,65.7,15.11,stable,-5.67,strong,efficient_usage,low,0.0,0.0
0.4254,425.4,97.84,stable,-7.42,strong,efficient_usage,low,0.0,0.0
1.2287,1228.7,282.6,rising,0.75,strong,efficient_usage,low,0.0,0.0
0.5454,545.4,125.44,stable,-7.91,strong,efficient_usage,low,0.0,0.0
0.1142,114.2,26.27,rising,-0.53,strong,efficient_usage,low,0.0,0.0
1.3776,1377.6,316.85,rising,0.01,strong,efficient_usage,low,0.0,0.0
1.6039,1603.9,368.9,stable,1.24,strong,efficient_usage,low,0.0,0.0
0.216,216.0,49.68,stable,-3.16,fair,efficient_usage,low,0.0,0.0
0.4175,417.5,96.02,falling,6.34,strong,efficient_usage,low,0.0,0.0
0.8298,829.8,190.85,falling,3.63,strong,efficient_usage,low,0.0,0.0
0.4191,419.1,96.39,stable,-1.01,fair,efficient_usage,low,0.0,0.0
0.5334,533.4,122.68,stable,-1.59,strong,efficient_usage,low,0.0,0.0
0.3465,346.5,79.69,stable,-6.18,strong,efficient_usage,low,0.0,0.0
0.7171,717.1,164.93,falling,7.46,strong,efficient_usage,low,0.0,0.0
1.2664,1266.4,291.27,stable,-1.76,strong,efficient_usage,low,0.0,0.0
1.0964,1096.4,252.17,stable,5.44,strong,efficient_usage,low,0.0,0.0
1.4697,1469.7,338.03,stable,-0.19,strong,efficient_usage,low,0.0,0.0
1.3065,1306.5,300.5,stable,5.32,strong,efficient_usage,low,0.0,0.0
1.4534,1453.4,334.28,stable,6.42,strong,efficient_usage,low,0.0,0.0
0.3134,313.4,72.08,stable,6.5,fair,efficient_usage,low,0.0,0.0
1.5879,1587.9,365.22,stable,7.75,strong,efficient_usage,low,0.0,0.0
0.3218,321.8,74.01,falling,2.71,strong,efficient_usage,low,0.0,0.0
1.1288,1128.8,259.62,stable,0.91,strong,efficient_usage,low,0.0,0.0
0.3057,305.7,70.31,stable,1.85,strong,efficient_usage,low,0.0,0.0
1.691,1691.0,388.93,stable,-2.87,strong,efficient_usage,low,0.0,0.0
1.5109,1510.9,347.51,stable,-4.39,strong,efficient_usage,low,0.0,0.0
0.809,809.0,186.07,rising,-3.76,strong,efficient_usage,low,0.0,0.0
0.2702,270.2,62.15,stable,1.01,strong,efficient_usage,low,0.0,0.0
1.1214,1121.4,257.92,stable,5.46,strong,efficient_usage,low,0.0,0.0
0.9468,946.8,217.76,falling,-4.42,strong,efficient_usage,low,0.0,0.0
1.4573,1457.3,335.18,stable,2.07,fair,efficient_usage,low,0.0,0.0
0.7624,762.4,175.35,stable,-1.89,strong,efficient_usage,low,0.0,0.0
0.7205,720.5,165.72,stable,3.58,strong,efficient_usage,low,0.0,0.0
0.7532,753.2,173.24,stable,-4.49,strong,efficient_usage,low,0.0,0.0
0.2699,269.9,62.08,stable,1.98,strong,efficient_usage,low,0.0,0.0
0.2136,213.6,49.13,stable,7.96,strong,efficient_usage,low,0.0,0.0
1.1494,1149.4,264.36,stable,-4.29,strong,efficient_usage,low,0.0,0.0
0.6267,626.7,144.14,stable,-1.02,strong,efficient_usage,low,0.0,0.0
1.6919,1691.9,389.14,stable,3.51,strong,efficient_usage,low,0.0,0.0
0.9362,936.2,215.33,rising,-2.34,strong,efficient_usage,low,0.0,0.0
1.2976,1297.6,298.45,stable,3.1,strong,efficient_usage,low,0.0,0.0
0.6448,644.8,148.3,falling,7.28,fair,efficient_usage,low,0.0,0.0
0.8603,860.3,197.87,stable,-2.84,strong,efficient_usage,low,0.0,0.0
0.7514,751.4,172.82,stable,-0.95,strong,efficient_usage,low,0.0,0.0
0.2242,224.2,51.57,stable,-1.4,strong,efficient_usage,low,0.0,0.0
1.1842,1184.2,272.37,stable,7.82,strong,efficient_usage,low,0.0,0.0
1.0347,1034.7,237.98,stable,6.55,strong,efficient_usage,low,0.0,0.0
1.3368,1336.8,307.46,falling,-5.64,strong,efficient_usage,low,0.0,0.0
0.1597,159.7,36.73,stable,5.87,fair,efficient_usage,low,0.0,0.0
0.8377,837.7,192.67,stable,2.83,strong,efficient_usage,low,0.0,0.0
0.5967,596.7,137.24,stable,6.0,fair,efficient_usage,low,0.0,0.0
0.7926,792.6,182.3,stable,-1.48,strong,efficient_usage,low,0.0,0.0
1.4833,1483.3,341.16,stable,6.2,strong,efficient_usage,low,0.0,0.0
0.3366,336.6,77.42,rising,1.91,strong,efficient_usage,low,0.0,0.0
1.2576,1257.6,289.25,falling,-1.72,fair,efficient_usage,low,0.0,0.0
0.8471,847.1,194.83,stable,-2.46,strong,efficient_usage,low,0.0,0.0
1.3806,1380.6,317.54,stable,-5.27,fair,efficient_usage,low,0.0,0.0
0.6641,664.1,152.74,stable,5.12,strong,efficient_usage,low,0.0,0.0
0.861,861.0,198.03,stable,1.75,strong,efficient_usage,low,0.0,0.0
0.5234,523.4,120.38,stable,-2.08,strong,efficient_usage,low,0.0,0.0
0.8153,815.3,187.52,falling,-3.5,strong,efficient_usage,low,0.0,0.0
0.5385,538.5,123.85,stable,-7.83,strong,efficient_usage,low,0.0,0.0
1.038,1038.0,238.74,stable,-5.66,strong,efficient_usage,low,0.0,0.0
1.5051,1505.1,346.17,stable,-6.51,strong,efficient_usage,low,0.0,0.0
1.3567,1356.7,312.04,stable,-5.05,strong,efficient_usage,low,0.0,0.0
1.2762,1276.2,293.53,stable,-2.45,strong,efficient_usage,low,0.0,0.0
1.1383,1138.3,261.81,stable,6.7,strong,efficient_usage,low,0.0,0.0
1.2517,1251.7,287.89,stable,-6.08,strong,efficient_usage,low,0.0,0.0
1.1052,1105.2,254.2,stable,-7.8,strong,efficient_usage,low,0.0,0.0
1.5817,1581.7,363.79,stable,-2.28,strong,efficient_usage,low,0.0,0.0
1.1798,1179.8,271.35,rising,-1.13,strong,efficient_usage,low,0.0,0.0
1.561,1561.0,359.03,rising,-2.48,strong,efficient_usage,low,0.0,0.0
1.4771,1477.1,339.73,falling,0.13,strong,efficient_usage,low,0.0,0.0
0.2711,271.1,62.35,stable,7.43,strong,efficient_usage,low,0.0,0.0
0.9546,954.6,219.56,stable,-5.4,strong,efficient_usage,low,0.0,0.0
0.7038,703.8,161.87,falling,-3.51,strong,efficient_usage,low,0.0,0.0
1.6256,1625.6,373.89,stable,1.94,strong,efficient_usage,low,0.0,0.0
1.1942,1194.2,274.67,stable,-6.07,strong,efficient_usage,low,0.0,0.0
1.2039,1203.9,276.9,stable,7.87,fair,efficient_usage,low,0.0,0.0
0.9398,939.8,216.15,stable,-0.12,strong,efficient_usage,low,0.0,0.0
1.1924,1192.4,274.25,rising,-2.01,strong,efficient_usage,low,0.0,0.0
1.1283,1128.3,259.51,falling,1.01,fair,efficient_usage,low,0.0,0.0
0.9821,982.1,225.88,rising,-3.93,strong,efficient_usage,low,0.0,0.0
1.127,1127.0,259.21,rising,-3.37,strong,efficient_usage,low,0.0,0.0
1.0068,1006.8,231.56,falling,1.0,fair,efficient_usage,low,0.0,0.0
0.4008,400.8,92.18,stable,5.92,fair,efficient_usage,low,0.0,0.0
0.0579,57.9,13.32,stable,0.82,fair,efficient_usage,low,0.0,0.0
0.1908,190.8,43.88,stable,7.04,strong,efficient_usage,low,0.0,0.0
1.3413,1341.3,308.5,rising,4.46,strong,efficient_usage,low,0.0,0.0
0.4163,416.3,95.75,rising,-0.6,fair,efficient_usage,low,0.0,0.0
1.1234,1123.4,258.38,stable,-0.8,strong,efficient_usage,low,0.0,0.0
1.5676,1567.6,360.55,stable,-0.5,strong,efficient_usage,low,0.0,0.0
1.5002,1500.2,345.05,stable,4.62,strong,efficient_usage,low,0.0,0.0
1.6482,1648.2,379.09,stable,2.78,strong,efficient_usage,low,0.0,0.0
0.674,674.0,155.02,stable,4.06,strong,efficient_usage,low,0.0,0.0
1.6226,1622.6,373.2,stable,5.81,strong,efficient_usage,low,0.0,0.0
0.9623,962.3,221.33,rising,0.15,strong,efficient_usage,low,0.0,0.0
0.5128,512.8,117.94,falling,3.21,strong,efficient_usage,low,0.0,0.0
0.5033,503.3,115.76,stable,-6.25,strong,efficient_usage,low,0.0,0.0
1.004,1004.0,230.92,stable,0.95,fair,efficient_usage,low,0.0,0.0
0.9398,939.8,216.15,rising,2.86,strong,efficient_usage,low,0.0,0.0
1.6917,1691.7,389.09,stable,2.08,strong,efficient_usage,low,0.0,0.0
0.6701,670.1,154.12,stable,7.61,fair,efficient_usage,low,0.0,0.0
0.1744,174.4,40.11,stable,-0.83,strong,efficient_usage,low,0.0,0.0
0.36,360.0,82.8,stable,-7.12,strong,efficient_usage,low,0.0,0.0
1.1969,1196.9,275.29,stable,2.05,strong,efficient_usage,low,0.0,0.0
0.407,407.0,93.61,stable,-6.09,strong,efficient_usage,low,0.0,0.0
1.6151,1615.1,371.47,stable,6.17,strong,efficient_usage,low,0.0,0.0
1.2949,1294.9,297.83,stable,-2.76,strong,efficient_usage,low,0.0,0.0
0.8207,820.7,188.76,falling,-2.47,fair,efficient_usage,low,0.0,0.0
1.2256,1225.6,281.89,stable,-6.34,strong,efficient_usage,low,0.0,0.0
1.1563,1156.3,265.95,stable,-2.22,strong,efficient_usage,low,0.0,0.0
1.0273,1027.3,236.28,stable,-3.04,strong,efficient_usage,low,0.0,0.0
0.4802,480.2,110.45,falling,7.4,strong,efficient_usage,low,0.0,0.0
0.6619,661.9,152.24,stable,-2.64,strong,efficient_usage,low,0.0,0.0
0.1039,103.9,23.9,stable,-3.14,strong,efficient_usage,low,0.0,0.0
1.119,1119.0,257.37,stable,-3.5,strong,efficient_usage,low,0.0,0.0
0.9397,939.7,216.13,falling,-1.71,strong,efficient_usage,low,0.0,0.0
1.0324,1032.4,237.45,falling,-1.5,strong,efficient_usage,low,0.0,0.0
0.5321,532.1,122.38,stable,-1.69,strong,efficient_usage,low,0.0,0.0
1.1542,1154.2,265.47,rising,-2.37,strong,efficient_usage,low,0.0,0.0
0.344,344.0,79.12,stable,-4.12,strong,efficient_usage,low,0.0,0.0
0.3244,324.4,74.61,falling,6.66,strong,efficient_usage,low,0.0,0.0
0.7952,795.2,182.9,falling,-3.88,strong,efficient_usage,low,0.0,0.0
1.6943,1694.3,389.69,stable,-2.99,strong,efficient_usage,low,0.0,0.0
1.0213,1021.3,234.9,stable,-6.6,strong,efficient_usage,low,0.0,0.0
0.788,788.0,181.24,stable,-3.95,strong,efficient_usage,low,0.0,0.0
0.952,952.0,218.96,rising,-4.02,strong,efficient_usage,low,0.0,0.0
0.7023,702.3,161.53,stable,-7.05,strong,efficient_usage,low,0.0,0.0
0.5674,567.4,130.5,stable,6.02,strong,efficient_usage,low,0.0,0.0
0.4337,433.7,99.75,stable,5.93,strong,efficient_usage,low,0.0,0.0
1.3265,1326.5,305.1,rising,-1.91,fair,efficient_usage,low,0.0,0.0
0.2867,286.7,65.94,stable,1.54,strong,efficient_usage,low,0.0,0.0
0.9721,972.1,223.58,stable,5.65,strong,efficient_usage,low,0.0,0.0
0.2734,273.4,62.88,stable,-0.82,fair,efficient_usage,low,0.0,0.0
0.4292,429.2,98.72,falling,-6.47,strong,efficient_usage,low,0.0,0.0
1.3272,1327.2,305.26,stable,5.53,strong,efficient_usage,low,0.0,0.0
0.9696,969.6,223.01,stable,0.19,strong,efficient_usage,low,0.0,0.0
1.5097,1509.7,347.23,falling,5.52,strong,efficient_usage,low,0.0,0.0
1.6041,1604.1,368.94,stable,0.93,strong,efficient_usage,low,0.0,0.0
0.3926,392.6,90.3,stable,-2.32,fair,efficient_usage,low,0.0,0.0
0.3502,350.2,80.55,stable,2.85,strong,efficient_usage,low,0.0,0.0
1.0015,1001.5,230.35,falling,-7.31,strong,efficient_usage,low,0.0,0.0
0.7409,740.9,170.41,stable,-1.14,strong,efficient_usage,low,0.0,0.0
0.968,968.0,222.64,stable,-5.25,strong,efficient_usage,low,0.0,0.0
0.6785,678.5,156.06,stable,4.49,strong,efficient_usage,low,0.0,0.0
0.2933,293.3,67.46,stable,-2.94,strong,efficient_usage,low,0.0,0.0
1.2304,1230.4,282.99,stable,-4.85,fair,efficient_usage,low,0.0,0.0
