module,location,rcwl,pir,rssi,uptime,heap,temperature,humidity,recommendation_type,severity
MOD_ROOM_01,LIVING_ROOM,0,0,-84,74436,34455,26.9,51.8,weak_signal_env,medium
MOD_ROOM_01,KITCHEN,1,1,-89,374,11803,26.7,48.3,weak_signal_env,medium
MOD_ROOM_01,LAB,0,0,-89,12253,48232,26.0,51.0,weak_signal_env,medium
MOD_ESP_01,LAB,1,1,-82,67393,25951,27.0,43.9,weak_signal_env,medium
MOD_ESP_02,KITCHEN,1,1,-86,39383,34292,24.5,58.3,weak_signal_env,medium
MOD_ESP_02,OFFICE,0,0,-92,85945,26550,27.6,49.2,weak_signal_env,medium
MOD_PC_01,LIVING_ROOM,1,0,-86,13077,21000,27.0,41.3,weak_signal_env,medium
MOD_ESP_01,M_ROOM,1,0,-81,77890,42569,24.2,44.2,weak_signal_env,medium
MOD_ESP_01,BEDROOM,0,0,-88,62874,20383,27.2,45.8,weak_signal_env,medium
MOD_ESP_01,OFFICE,1,0,-89,24568,10973,26.2,48.7,weak_signal_env,medium
MOD_ESP_02,LAB,1,0,-91,1500,41846,24.5,43.4,weak_signal_env,medium
MOD_PC_01,M_ROOM,0,0,-87,31353,46068,27.1,46.8,weak_signal_env,medium
MOD_ESP_01,M_ROOM,1,0,-87,20631,17686,24.4,57.0,weak_signal_env,medium
MOD_ESP_02,M_ROOM,0,0,-86,48241,18568,27.8,47.6,weak_signal_env,medium
MOD_ROOM_01,LIVING_ROOM,1,0,-85,34106,41734,26.0,49.0,weak_signal_env,medium
MOD_ESP_01,LAB,0,1,-90,63946,15915,26.9,48.7,weak_signal_env,medium
MOD_PC_01,KITCHEN,1,1,-84,29905,25444,27.5,51.0,weak_signal_env,medium
MOD_ESP_01,OFFICE,0,1,-91,25316,11473,26.9,51.2,weak_signal_env,medium
MOD_PC_02,KITCHEN,1,0,-90,61604,16616,25.6,56.0,weak_signal_env,medium
MOD_ESP_01,OFFICE,1,1,-85,68491,23015,24.6,45.7,weak_signal_env,medium
MOD_ROOM_01,M_ROOM,0,0,-89,13231,23049,24.7,50.4,weak_signal_env,medium
MOD_PC_02,BEDROOM,0,1,-89,31090,45379,25.9,54.9,weak_signal_env,medium
MOD_ESP_01,LAB,0,0,-85,2742,49370,27.2,49.5,weak_signal_env,medium
MOD_PC_02,BEDROOM,1,1,-90,82023,42209,26.5,58.0,weak_signal_env,medium
MOD_ESP_01,BEDROOM,0,1,-87,75556,21331,27.0,50.3,weak_signal_env,medium
MOD_ESP_02,LAB,1,0,-88,45583,13308,26.4,54.0,weak_signal_env,medium
MOD_ROOM_01,LIVING_ROOM,0,0,-84,52116,18042,28.0,59.3,weak_signal_env,medium
MOD_ESP_02,M_ROOM,1,1,-89,66467,31672,24.1,41.9,weak_signal_env,medium
MOD_PC_01,KITCHEN,0,1,-87,52000,28287,24.3,49.0,weak_signal_env,medium
MOD_PC_01,M_ROOM,1,0,-90,14354,29375,27.7,59.2,weak_signal_env,medium
MOD_ESP_02,BEDROOM,1,1,-84,180,29103,27.2,54.6,weak_signal_env,medium
MOD_ESP_01,KITCHEN,1,1,-82,14978,21760,27.4,43.4,weak_signal_env,medium
MOD_ROOM_01,LAB,1,0,-83,53382,36971,26.5,53.5,weak_signal_env,medium
MOD_PC_01,BEDROOM,1,0,-92,40757,12925,25.7,46.0,weak_signal_env,medium
MOD_ROOM_01,OFFICE,0,1,-81,70196,26521,24.0,49.5,weak_signal_env,medium
MOD_ESP_02,BEDROOM,1,1,-88,58472,43509,26.5,55.5,weak_signal_env,medium
MOD_PC_02,LAB,0,0,-81,62407,29146,24.1,55.5,weak_signal_env,medium
MOD_PC_01,BEDROOM,1,1,-83,55505,20238,27.8,59.9,weak_signal_env,medium
MOD_ROOM_01,KITCHEN,1,0,-88,37855,27218,26.9,57.3,weak_signal_env,medium
MOD_PC_02,LIVING_ROOM,0,1,-83,17958,21095,26.2,53.5,weak_signal_env,medium
MOD_ESP_02,KITCHEN,1,0,-83,78146,38050,24.7,43.1,weak_signal_env,medium
MOD_PC_01,M_ROOM,1,1,-81,5912,20465,26.0,55.6,weak_signal_env,medium
MOD_ESP_02,KITCHEN,1,1,-86,66242,44253,27.3,55.7,weak_signal_env,medium
MOD_PC_02,LAB,0,0,-92,2526,41763,25.4,55.2,weak_signal_env,medium
MOD_ROOM_01,KITCHEN,1,0,-87,22850,32027,27.8,53.4,weak_signal_env,medium
MOD_ESP_01,BEDROOM,1,1,-92,35103,23645,24.6,54.1,weak_signal_env,medium
MOD_ROOM_01,M_ROOM,1,1,-82,31321,18757,24.5,56.0,weak_signal_env,medium
MOD_ROOM_01,BEDROOM,1,1,-88,5629,30848,25.3,58.0,weak_signal_env,medium
MOD_ROOM_01,BEDROOM,0,0,-81,85987,34213,25.8,48.6,weak_signal_env,medium
MOD_PC_01,LAB,0,1,-92,21767,47166,24.6,54.0,weak_signal_env,medium
MOD_PC_01,LIVING_ROOM,1,0,-91,56043,48760,26.7,43.7,weak_signal_env,medium
MOD_ESP_02,M_ROOM,0,1,-89,44183,12665,24.3,54.9,weak_signal_env,medium
MOD_PC_02,LAB,0,1,-89,85681,49094,24.4,44.8,weak_signal_env,medium
MOD_ESP_01,LIVING_ROOM,1,0,-83,73192,37006,26.1,43.1,weak_signal_env,medium
MOD_ESP_02,OFFICE,0,0,-87,64821,39453,26.3,49.1,weak_signal_env,medium
MOD_ESP_01,OFFICE,1,0,-86,76006,29929,25.3,52.2,weak_signal_env,medium
MOD_ESP_01,M_ROOM,0,0,-88,51429,48341,26.5,53.4,weak_signal_env,medium
MOD_ESP_02,BEDROOM,0,0,-92,69214,49324,24.2,56.1,weak_signal_env,medium
MOD_ESP_01,BEDROOM,0,0,-84,1975,15396,27.9,57.8,weak_signal_env,medium
MOD_ESP_01,BEDROOM,1,0,-90,77115,16659,27.8,41.8,weak_signal_env,medium
MOD_ROOM_01,LAB,1,0,-85,85576,13444,27.3,42.3,weak_signal_env,medium
MOD_ESP_02,BEDROOM,0,0,-90,63021,25001,26.5,42.8,weak_signal_env,medium
MOD_PC_01,M_ROOM,1,1,-56,29830,14293,18.2,45.3,low_temp_occupied,low
MOD_ESP_02,KITCHEN,1,1,-70,76480,35023,16.9,51.0,low_temp_occupied,low
MOD_PC_01,BEDROOM,0,1,-56,84679,39949,29.3,75.2,high_humidity_risk,high
